geography_id,country,city,state,postal_code,region
RB-19795_19143,United States,Philadelphia,Pennsylvania,19143,East
SN-20560_90008,United States,Los Angeles,California,90008,West
EH-14005_80219,United States,Denver,Colorado,80219,West
FO-14305_10035,United States,New York City,New York,10035,East
MS-17710_85204,United States,Mesa,Arizona,85204,West
CC-12100_47201,United States,Columbus,Indiana,47201,Central
DW-13540_98105,United States,Seattle,Washington,98105,West
BT-11395_48227,United States,Detroit,Michigan,48227,Central
KD-16270_10701,United States,Yonkers,New York,10701,East
LC-16870_50315,United States,Des Moines,Iowa,50315,Central
CY-12745_94601,United States,Oakland,California,94601,West
LW-16990_28110,United States,Monroe,North Carolina,28110,South
NP-18325_92105,United States,San Diego,California,92105,West
BT-11485_20735,United States,Clinton,Maryland,20735,East
PS-19045_28205,United States,Charlotte,North Carolina,28205,South
NS-18640_90049,United States,Los Angeles,California,90049,West
PV-18985_94122,United States,San Francisco,California,94122,West
RP-19390_77041,United States,Houston,Texas,77041,Central
NM-18520_92503,United States,Riverside,California,92503,West
EH-13945_77041,United States,Houston,Texas,77041,Central
RA-19915_92024,United States,Encinitas,California,92024,West
DL-13495_94110,United States,San Francisco,California,94110,West
CS-12355_30076,United States,Roswell,Georgia,30076,South
HL-15040_72401,United States,Jonesboro,Arkansas,72401,South
PA-19060_47374,United States,Richmond,Indiana,47374,Central
BD-11605_22153,United States,Springfield,Virginia,22153,South
GG-14650_94509,United States,Antioch,California,94509,West
JS-15940_19134,United States,Philadelphia,Pennsylvania,19134,East
LR-16915_33030,United States,Homestead,Florida,33030,South
FH-14275_46350,United States,La Porte,Indiana,46350,Central
AP-10915_90045,United States,Los Angeles,California,90045,West
NC-18340_48911,United States,Lansing,Michigan,48911,Central
CB-12535_44221,United States,Cuyahoga Falls,Ohio,44221,East
KL-16555_89502,United States,Reno,Nevada,89502,West
PS-19045_22801,United States,Harrisonburg,Virginia,22801,South
GB-14530_90004,United States,Los Angeles,California,90004,West
AA-10315_55407,United States,Minneapolis,Minnesota,55407,Central
LT-16765_92025,United States,Escondido,California,92025,West
AP-10720_10035,United States,New York City,New York,10035,East
PM-18940_49201,United States,Jackson,Michigan,49201,Central
KC-16540_98115,United States,Seattle,Washington,98115,West
DL-13315_10035,United States,New York City,New York,10035,East
SW-20275_48073,United States,Royal Oak,Michigan,48073,Central
AA-10375_90008,United States,Los Angeles,California,90008,West
LT-17110_61701,United States,Bloomington,Illinois,61701,Central
DP-13105_10035,United States,New York City,New York,10035,East
AB-10060_3301,United States,Concord,New Hampshire,3301,East
AT-10435_90004,United States,Los Angeles,California,90004,West
JE-15745_20852,United States,Rockville,Maryland,20852,East
CA-12055_77070,United States,Houston,Texas,77070,Central
DB-13060_8701,United States,Lakewood,New Jersey,8701,East
RB-19570_28540,United States,Jacksonville,North Carolina,28540,South
HR-14830_98103,United States,Seattle,Washington,98103,West
BT-11530_90036,United States,Los Angeles,California,90036,West
NG-18355_33065,United States,Coral Springs,Florida,33065,South
ZC-21910_77041,United States,Houston,Texas,77041,Central
LS-16945_80219,United States,Denver,Colorado,80219,West
LH-16750_28205,United States,Charlotte,North Carolina,28205,South
SW-20755_10009,United States,New York City,New York,10009,East
SP-20620_19134,United States,Philadelphia,Pennsylvania,19134,East
BF-11170_90036,United States,Los Angeles,California,90036,West
BM-11140_10024,United States,New York City,New York,10024,East
ZC-21910_90045,United States,Los Angeles,California,90045,West
KT-16480_14215,United States,Buffalo,New York,14215,East
BG-11695_45231,United States,Cincinnati,Ohio,45231,East
PG-18820_33437,United States,Boynton Beach,Florida,33437,South
GM-14680_98105,United States,Seattle,Washington,98105,West
MO-17800_10024,United States,New York City,New York,10024,East
PG-18820_10009,United States,New York City,New York,10009,East
EJ-14155_39503,United States,Gulfport,Mississippi,39503,South
NP-18700_93727,United States,Fresno,California,93727,West
DJ-13630_10009,United States,New York City,New York,10009,East
IM-15070_53209,United States,Milwaukee,Wisconsin,53209,Central
MH-18115_19013,United States,Chester,Pennsylvania,19013,East
RB-19795_28205,United States,Charlotte,North Carolina,28205,South
JR-15700_32216,United States,Jacksonville,Florida,32216,South
SM-20950_27834,United States,Greenville,North Carolina,27834,South
CS-12355_11561,United States,Long Beach,New York,11561,East
CC-12220_46350,United States,La Porte,Indiana,46350,Central
PF-19225_94122,United States,San Francisco,California,94122,West
JC-16105_90045,United States,Los Angeles,California,90045,West
BG-11695_80027,United States,Louisville,Colorado,80027,West
DC-12850_35630,United States,Florence,Alabama,35630,South
SP-20545_60623,United States,Chicago,Illinois,60623,Central
MS-17710_76106,United States,Fort Worth,Texas,76106,Central
BD-11770_77070,United States,Houston,Texas,77070,Central
KC-16255_31204,United States,Macon,Georgia,31204,South
TR-21325_52402,United States,Cedar Rapids,Iowa,52402,Central
SA-20830_32216,United States,Jacksonville,Florida,32216,South
KW-16435_78745,United States,Austin,Texas,78745,Central
GM-14500_2908,United States,Providence,Rhode Island,2908,East
AD-10180_10035,United States,New York City,New York,10035,East
TB-21355_10009,United States,New York City,New York,10009,East
CC-12430_94122,United States,San Francisco,California,94122,West
PF-19165_92105,United States,San Diego,California,92105,West
JH-16180_81001,United States,Pueblo,Colorado,81001,West
EB-13975_94533,United States,Fairfield,California,94533,West
QJ-19255_55106,United States,Saint Paul,Minnesota,55106,Central
AA-10315_94109,United States,San Francisco,California,94109,West
LC-17140_22153,United States,Springfield,Virginia,22153,South
TC-21535_22204,United States,Arlington,Virginia,22204,South
CS-12460_31907,United States,Columbus,Georgia,31907,South
BM-11785_77036,United States,Houston,Texas,77036,Central
RC-19825_91104,United States,Pasadena,California,91104,West
FM-14380_1841,United States,Lawrence,Massachusetts,1841,East
PK-19075_43229,United States,Columbus,Ohio,43229,East
HG-14965_90032,United States,Los Angeles,California,90032,West
HA-14920_19120,United States,Philadelphia,Pennsylvania,19120,East
LW-16825_32725,United States,Deltona,Florida,32725,South
MC-17575_45231,United States,Cincinnati,Ohio,45231,East
LP-17095_42071,United States,Murray,Kentucky,42071,South
EB-14170_28403,United States,Wilmington,North Carolina,28403,South
GZ-14545_1841,United States,Lawrence,Massachusetts,1841,East
LE-16810_60653,United States,Chicago,Illinois,60653,Central
AD-10180_19120,United States,Philadelphia,Pennsylvania,19120,East
CP-12085_6360,United States,Norwich,Connecticut,6360,East
FG-14260_94110,United States,San Francisco,California,94110,West
LD-17005_94109,United States,San Francisco,California,94109,West
AB-10255_44052,United States,Lorain,Ohio,44052,East
MN-17935_75220,United States,Dallas,Texas,75220,Central
HP-14815_90049,United States,Los Angeles,California,90049,West
JR-15670_6457,United States,Middletown,Connecticut,6457,East
JF-15190_90008,United States,Los Angeles,California,90008,West
CM-12115_10011,United States,New York City,New York,10011,East
AS-10045_28540,United States,Jacksonville,North Carolina,28540,South
KB-16315_11520,United States,Freeport,New York,11520,East
BN-11515_55044,United States,Lakeville,Minnesota,55044,Central
BP-11290_60201,United States,Evanston,Illinois,60201,Central
AS-10045_22204,United States,Arlington,Virginia,22204,South
LW-16990_94109,United States,San Francisco,California,94109,West
DC-12850_77036,United States,Houston,Texas,77036,Central
ND-18370_40214,United States,Louisville,Kentucky,40214,South
LB-16735_76106,United States,Fort Worth,Texas,76106,Central
KT-16465_90049,United States,Los Angeles,California,90049,West
HM-14860_19120,United States,Philadelphia,Pennsylvania,19120,East
AB-10600_85705,United States,Tucson,Arizona,85705,West
SZ-20035_90660,United States,Pico Rivera,California,90660,West
JR-15670_80906,United States,Colorado Springs,Colorado,80906,West
MG-17890_20735,United States,Clinton,Maryland,20735,East
KM-16720_94591,United States,Vallejo,California,94591,West
CA-12265_84604,United States,Provo,Utah,84604,West
VD-21670_84062,United States,Pleasant Grove,Utah,84062,West
JK-16120_60505,United States,Aurora,Illinois,60505,Central
PP-18955_30080,United States,Smyrna,Georgia,30080,South
YS-21880_27217,United States,Burlington,North Carolina,27217,South
CK-12760_60505,United States,Aurora,Illinois,60505,Central
NC-18340_10035,United States,New York City,New York,10035,East
KM-16375_24153,United States,Salem,Virginia,24153,South
GM-14455_43229,United States,Columbus,Ohio,43229,East
SD-20485_19143,United States,Philadelphia,Pennsylvania,19143,East
KD-16270_10024,United States,New York City,New York,10024,East
AB-10105_85023,United States,Phoenix,Arizona,85023,West
SZ-20035_75051,United States,Grand Prairie,Texas,75051,Central
JD-15895_10035,United States,New York City,New York,10035,East
HA-14905_10024,United States,New York City,New York,10024,East
BT-11305_92627,United States,Costa Mesa,California,92627,West
SV-20815_77041,United States,Houston,Texas,77041,Central
RW-19540_85204,United States,Mesa,Arizona,85204,West
DK-12835_93905,United States,Salinas,California,93905,West
LT-17110_43229,United States,Columbus,Ohio,43229,East
IM-15070_35630,United States,Florence,Alabama,35630,South
FP-14320_98105,United States,Seattle,Washington,98105,West
ST-20530_44134,United States,Parma,Ohio,44134,East
JE-15745_79109,United States,Amarillo,Texas,79109,Central
BD-11320_2908,United States,Providence,Rhode Island,2908,East
MM-17920_94110,United States,San Francisco,California,94110,West
PW-19030_40475,United States,Richmond,Kentucky,40475,South
SC-20440_80013,United States,Aurora,Colorado,80013,West
KL-16645_60623,United States,Chicago,Illinois,60623,Central
SD-20485_60653,United States,Chicago,Illinois,60653,Central
TS-21160_19134,United States,Philadelphia,Pennsylvania,19134,East
JB-15400_90008,United States,Los Angeles,California,90008,West
TS-21085_85023,United States,Phoenix,Arizona,85023,West
MC-17425_36608,United States,Mobile,Alabama,36608,South
ME-17320_31907,United States,Columbus,Georgia,31907,South
SC-20440_2740,United States,New Bedford,Massachusetts,2740,East
NH-18610_75061,United States,Irving,Texas,75061,Central
AA-10480_6457,United States,Middletown,Connecticut,6457,East
LC-17140_98103,United States,Seattle,Washington,98103,West
MB-18085_8360,United States,Vineland,New Jersey,8360,East
LC-16930_77506,United States,Pasadena,Texas,77506,Central
KD-16495_10009,United States,New York City,New York,10009,East
MB-17305_85301,United States,Glendale,Arizona,85301,West
TH-21550_32216,United States,Jacksonville,Florida,32216,South
DK-12835_48234,United States,Detroit,Michigan,48234,Central
ON-18715_19120,United States,Philadelphia,Pennsylvania,19120,East
KN-16390_90004,United States,Los Angeles,California,90004,West
NM-18520_77036,United States,Houston,Texas,77036,Central
NP-18685_14304,United States,Niagara Falls,New York,14304,East
CG-12040_10024,United States,New York City,New York,10024,East
CS-12505_27360,United States,Thomasville,North Carolina,27360,South
KD-16345_92683,United States,Westminster,California,92683,West
MK-18160_94122,United States,San Francisco,California,94122,West
DW-13540_38301,United States,Jackson,Tennessee,38301,South
CP-12340_98115,United States,Seattle,Washington,98115,West
MS-17770_10035,United States,New York City,New York,10035,East
CM-12655_90008,United States,Los Angeles,California,90008,West
Co-12640_19143,United States,Philadelphia,Pennsylvania,19143,East
DL-13495_10024,United States,New York City,New York,10024,East
TS-21370_10035,United States,New York City,New York,10035,East
JW-15220_98661,United States,Vancouver,Washington,98661,West
RF-19840_31907,United States,Columbus,Georgia,31907,South
JD-15790_75019,United States,Coppell,Texas,75019,Central
NK-18490_94122,United States,San Francisco,California,94122,West
NG-18430_78745,United States,Austin,Texas,78745,Central
AT-10435_90045,United States,Los Angeles,California,90045,West
PC-19000_90004,United States,Los Angeles,California,90004,West
AR-10540_10024,United States,New York City,New York,10024,East
CS-12505_31907,United States,Columbus,Georgia,31907,South
LS-16975_68104,United States,Omaha,Nebraska,68104,Central
JM-15535_90036,United States,Los Angeles,California,90036,West
NH-18610_91767,United States,Pomona,California,91767,West
RA-19915_75220,United States,Dallas,Texas,75220,Central
AI-10855_19120,United States,Philadelphia,Pennsylvania,19120,East
MC-17845_89031,United States,North Las Vegas,Nevada,89031,West
TB-21400_98105,United States,Seattle,Washington,98105,West
VW-21775_94110,United States,San Francisco,California,94110,West
PL-18925_60610,United States,Chicago,Illinois,60610,Central
GH-14425_85705,United States,Tucson,Arizona,85705,West
CJ-12010_18103,United States,Allentown,Pennsylvania,18103,East
MC-18130_19711,United States,Newark,Delaware,19711,East
BV-11245_33142,United States,Miami,Florida,33142,South
JF-15490_85281,United States,Tempe,Arizona,85281,West
EB-13840_10035,United States,New York City,New York,10035,East
MP-18175_92677,United States,Laguna Niguel,California,92677,West
JM-15655_8302,United States,Bridgeton,New Jersey,8302,East
CL-11890_2149,United States,Everett,Massachusetts,2149,East
